transaction_id,product_id,return_date,reason
T20260107305,P0181,2026-05-30,Damaged
T20250064524,P0352,2025-01-06,Damaged
T20260023603,P0036,2025-05-20,Damaged
T20260114609,P0262,2026-08-15,Wrong Item
T20260084364,P0387,2026-05-24,Customer Changed Mind
T20250037119,P0062,2026-04-03,Customer Changed Mind
T20260048342,P0006,2025-06-19,Wrong Item
T20260126684,P0094,2025-04-02,Damaged
T20250060607,P0132,2025-04-30,Customer Changed Mind
T20250019711,P0157,2025-01-10,Damaged
T20250111542,P0402,2025-10-17,Damaged
T20260043173,P0118,2025-02-26,Customer Changed Mind
T20260012096,P0003,2026-05-04,Wrong Item
T20250043714,P0304,2025-01-23,Damaged
T20250022568,P0407,2026-01-04,Damaged
T20250117403,P0112,2025-12-17,Damaged
T20250124115,P0265,2025-09-16,Customer Changed Mind
T20260053746,P0087,2025-08-29,Damaged
T20250074288,P0313,2025-10-22,Wrong Item
T20250146127,P0234,2026-06-07,Damaged
T20260062186,P0340,2025-11-23,Wrong Item
T20250126271,P0300,2026-09-26,Wrong Item
T20260105747,P0034,2026-02-14,Damaged
T20260140484,P0476,2025-02-11,Damaged
T20260014208,P0049,2025-08-09,Wrong Item
T20260133067,P0321,2026-10-14,Damaged
T20260102939,P0244,2026-12-12,Damaged
T20250145104,P0269,2025-05-09,Customer Changed Mind
T20250028689,P0357,2025-03-21,Wrong Item
T20260052756,P0062,2026-05-03,Customer Changed Mind
T20250041876,P0252,2026-10-13,Damaged
T20260104104,P0488,2025-02-28,Wrong Item
T20250043017,P0161,2026-05-26,Wrong Item
T20260069743,P0448,2026-08-23,Wrong Item
T20250147649,P0199,2025-10-01,Wrong Item
T20260142715,P0047,2026-11-02,Customer Changed Mind
T20250058736,P0296,2025-09-30,Damaged
T20250067401,P0191,2026-04-02,Customer Changed Mind
T20250115581,P0017,2025-02-17,Damaged
T20250008946,P0436,2025-06-12,Wrong Item
T20250062733,P0468,2025-07-18,Customer Changed Mind
T20260014760,P0178,2025-12-17,Customer Changed Mind
T20250096278,P0097,2025-01-13,Damaged
T20260097523,P0061,2026-08-16,Customer Changed Mind
T20250142758,P0383,2026-02-22,Wrong Item
T20250136394,P0206,2026-01-02,Customer Changed Mind
T20260139393,P0290,2025-12-15,Customer Changed Mind
T20250120330,P0379,2025-09-24,Damaged
T20250060652,P0164,2025-10-21,Customer Changed Mind
T20250087548,P0173,2025-01-07,Damaged
T20250143422,P0118,2025-11-28,Wrong Item
T20260064256,P0105,2026-02-14,Wrong Item
T20250126874,P0270,2025-01-14,Damaged
T20260116110,P0389,2026-05-28,Customer Changed Mind
T20260149955,P0006,2026-11-17,Customer Changed Mind
T20260073211,P0037,2025-01-17,Customer Changed Mind
T20260130229,P0398,2025-08-12,Wrong Item
T20260000281,P0392,2025-08-24,Damaged
T20250086869,P0302,2026-01-03,Wrong Item
T20260075141,P0186,2025-10-03,Wrong Item
T20260145047,P0291,2026-08-26,Customer Changed Mind
T20260131368,P0412,2026-05-08,Customer Changed Mind
T20250010411,P0050,2026-08-07,Customer Changed Mind
T20250000875,P0373,2025-07-08,Damaged
T20260079813,P0197,2025-01-04,Customer Changed Mind
T20260072222,P0158,2026-06-23,Wrong Item
T20250146705,P0406,2026-11-27,Wrong Item
T20250062257,P0136,2025-08-04,Damaged
T20260048706,P0146,2025-11-20,Damaged
T20260047958,P0452,2025-10-30,Wrong Item
T20250100943,P0095,2025-08-07,Customer Changed Mind
T20260007773,P0263,2025-02-02,Customer Changed Mind
T20250095604,P0032,2025-01-28,Wrong Item
T20250064094,P0478,2026-09-25,Customer Changed Mind
T20260149347,P0234,2025-07-30,Customer Changed Mind
T20260133754,P0350,2025-01-15,Wrong Item
T20250144500,P0075,2026-02-16,Wrong Item
T20260129484,P0489,2026-02-03,Customer Changed Mind
T20260018768,P0163,2025-09-12,Wrong Item
T20260144969,P0129,2025-02-21,Wrong Item
T20250062181,P0468,2026-03-10,Damaged
T20260021085,P0192,2026-06-23,Wrong Item
T20260144391,P0489,2026-12-16,Wrong Item
T20250010373,P0011,2026-02-16,Damaged
T20260065956,P0390,2025-02-21,Wrong Item
T20250130737,P0178,2025-08-22,Wrong Item
T20260020400,P0072,2025-08-20,Damaged
T20260143194,P0095,2025-04-17,Damaged
T20260060151,P0228,2026-01-27,Customer Changed Mind
T20260012018,P0285,2026-08-27,Damaged
T20250141402,P0474,2025-08-26,Customer Changed Mind
T20250051515,P0179,2026-06-30,Damaged
T20260090330,P0066,2025-12-31,Customer Changed Mind
T20260113587,P0107,2025-03-05,Wrong Item
T20250132021,P0036,2026-07-01,Wrong Item
T20250043059,P0190,2025-01-03,Wrong Item
T20250124676,P0088,2026-02-13,Damaged
T20260009342,P0412,2025-07-26,Damaged
T20250059196,P0123,2025-08-16,Customer Changed Mind
T20260104626,P0367,2026-08-09,Damaged
T20250084489,P0100,2025-04-04,Damaged
T20260066460,P0187,2026-03-26,Damaged
T20250040974,P0406,2025-11-09,Wrong Item
T20260098769,P0190,2026-11-06,Damaged
T20260134366,P0443,2025-03-27,Damaged
T20260116225,P0400,2026-06-29,Customer Changed Mind
T20260014614,P0274,2025-04-28,Customer Changed Mind
T20250020683,P0282,2025-12-11,Damaged
T20250115500,P0344,2025-07-11,Wrong Item
T20250098865,P0380,2025-02-24,Wrong Item
T20250052875,P0314,2026-06-27,Customer Changed Mind
T20260101509,P0324,2025-06-23,Customer Changed Mind
T20250110963,P0391,2025-11-01,Wrong Item
T20250095593,P0416,2026-11-23,Customer Changed Mind
T20250015503,P0353,2025-03-16,Damaged
T20250124685,P0036,2025-04-19,Customer Changed Mind
T20250024749,P0366,2026-04-10,Customer Changed Mind
T20250022958,P0356,2025-02-10,Wrong Item
T20260143081,P0033,2025-05-10,Customer Changed Mind
T20260092240,P0278,2026-12-17,Damaged
T20260035607,P0038,2025-09-23,Wrong Item
T20250148143,P0199,2025-09-24,Wrong Item
T20260078305,P0495,2025-02-15,Customer Changed Mind
T20260083419,P0150,2026-07-31,Wrong Item
T20250040892,P0453,2025-09-13,Wrong Item
T20260081646,P0085,2025-02-24,Wrong Item
T20260101088,P0348,2025-12-12,Damaged
T20260128075,P0221,2026-05-25,Wrong Item
T20260021712,P0201,2025-07-13,Wrong Item
T20260030655,P0370,2026-05-28,Customer Changed Mind
T20250122886,P0460,2026-08-26,Customer Changed Mind
T20250087504,P0215,2026-11-11,Customer Changed Mind
T20260026038,P0241,2026-12-27,Customer Changed Mind
T20260040909,P0421,2025-11-03,Wrong Item
T20260061342,P0301,2025-11-08,Customer Changed Mind
T20260110620,P0250,2026-06-14,Wrong Item
T20260100053,P0481,2026-12-29,Customer Changed Mind
T20250010139,P0216,2025-08-01,Wrong Item
T20250106790,P0125,2026-03-15,Customer Changed Mind
T20260039297,P0088,2025-10-10,Wrong Item
T20260065845,P0175,2025-09-23,Customer Changed Mind
T20250065512,P0480,2026-11-20,Damaged
T20250089317,P0180,2026-12-20,Customer Changed Mind
T20250008606,P0346,2026-12-24,Customer Changed Mind
T20250000859,P0134,2025-02-12,Customer Changed Mind
T20250041588,P0175,2026-10-01,Damaged
T20250047552,P0256,2026-05-26,Damaged
T20250110476,P0381,2025-09-30,Customer Changed Mind
T20260100478,P0355,2026-07-22,Customer Changed Mind
T20250038121,P0308,2026-02-26,Damaged
T20250063583,P0322,2026-03-30,Damaged
T20250118617,P0313,2026-09-12,Wrong Item
T20260119305,P0292,2026-07-03,Customer Changed Mind
T20250061675,P0145,2026-03-26,Wrong Item
T20250032477,P0313,2026-12-06,Customer Changed Mind
T20250042032,P0130,2025-02-28,Customer Changed Mind
T20260042946,P0416,2025-02-04,Customer Changed Mind
T20260055449,P0268,2026-06-28,Wrong Item
T20260003369,P0420,2026-10-19,Customer Changed Mind
T20250047101,P0316,2025-09-12,Wrong Item
T20260072883,P0447,2026-08-08,Customer Changed Mind
T20250048487,P0098,2026-12-31,Customer Changed Mind
T20260072135,P0151,2026-01-19,Damaged
T20250096107,P0296,2026-01-08,Customer Changed Mind
T20260089684,P0350,2025-11-06,Damaged
T20260087513,P0023,2026-09-15,Damaged
T20260138648,P0103,2026-10-21,Customer Changed Mind
T20250038679,P0261,2025-10-24,Customer Changed Mind
T20250119489,P0086,2025-11-15,Customer Changed Mind
T20250126188,P0375,2025-06-19,Customer Changed Mind
T20250074470,P0363,2025-07-15,Damaged
T20260043858,P0295,2025-09-16,Damaged
T20260084098,P0067,2025-01-11,Wrong Item
T20260070556,P0187,2025-01-04,Damaged
T20260028576,P0143,2026-09-11,Wrong Item
T20260025298,P0405,2025-07-16,Damaged
T20260013349,P0134,2026-06-28,Wrong Item
T20250117077,P0356,2025-06-24,Customer Changed Mind
T20250021388,P0092,2026-11-19,Damaged
T20250071661,P0272,2026-06-29,Damaged
T20260023307,P0080,2025-07-04,Wrong Item
T20260086372,P0168,2026-05-17,Wrong Item
T20250003454,P0081,2026-06-13,Customer Changed Mind
T20260042624,P0310,2026-05-23,Damaged
T20250094819,P0482,2025-08-20,Wrong Item
T20260035061,P0246,2025-01-02,Customer Changed Mind
T20250098932,P0247,2025-08-31,Customer Changed Mind
T20250018570,P0265,2026-01-27,Wrong Item
T20260077306,P0225,2025-07-26,Damaged
T20260054575,P0258,2025-02-11,Damaged
T20260037874,P0229,2025-08-23,Customer Changed Mind
T20260022869,P0265,2026-06-02,Customer Changed Mind
T20260119133,P0191,2026-12-06,Customer Changed Mind
T20250132315,P0356,2026-01-11,Wrong Item
T20260013567,P0190,2026-06-22,Wrong Item
T20260118271,P0152,2025-09-13,Wrong Item
T20250068177,P0427,2025-01-30,Customer Changed Mind
T20260052065,P0497,2025-06-21,Damaged
T20260077471,P0445,2025-08-30,Damaged
T20250026028,P0246,2026-08-24,Customer Changed Mind
T20260010503,P0297,2026-03-27,Customer Changed Mind
T20260091037,P0121,2025-05-26,Damaged
T20260110134,P0027,2026-08-03,Damaged
T20260028153,P0453,2025-11-10,Wrong Item
T20250038188,P0347,2025-01-12,Customer Changed Mind
T20260010523,P0155,2026-01-28,Damaged
T20260048771,P0020,2026-05-29,Customer Changed Mind
T20260062042,P0481,2025-07-06,Customer Changed Mind
T20250022345,P0237,2025-10-19,Customer Changed Mind
T20250104142,P0247,2026-04-06,Wrong Item
T20260056457,P0179,2026-02-25,Wrong Item
T20260082340,P0181,2026-04-18,Wrong Item
T20260109560,P0458,2026-11-15,Damaged
T20250063006,P0004,2025-07-13,Damaged
T20260030068,P0360,2025-12-21,Customer Changed Mind
T20260109102,P0422,2026-04-30,Customer Changed Mind
T20260055353,P0357,2025-03-03,Damaged
T20260130029,P0048,2026-12-08,Wrong Item
T20250054744,P0491,2025-09-13,Wrong Item
T20260143468,P0088,2026-11-29,Customer Changed Mind
T20250128109,P0105,2026-04-01,Customer Changed Mind
T20250036422,P0147,2025-08-25,Customer Changed Mind
T20250037790,P0325,2025-02-04,Customer Changed Mind
T20260096238,P0426,2026-08-26,Wrong Item
T20260138792,P0321,2026-02-20,Wrong Item
T20260070154,P0441,2025-07-23,Damaged
T20260097805,P0290,2025-12-02,Wrong Item
T20250053379,P0043,2025-01-28,Damaged
T20260125241,P0155,2026-02-16,Wrong Item
T20260071354,P0098,2025-03-06,Damaged
T20260146123,P0455,2025-07-10,Customer Changed Mind
T20250080732,P0002,2026-07-03,Damaged
T20260056003,P0289,2026-12-23,Damaged
T20250023538,P0246,2026-06-06,Wrong Item
T20260005258,P0330,2026-05-27,Damaged
T20260117936,P0072,2025-05-18,Customer Changed Mind
T20260099576,P0187,2026-12-18,Damaged
T20260143691,P0409,2025-04-06,Damaged
T20260094468,P0035,2025-04-16,Customer Changed Mind
T20250098076,P0143,2025-12-06,Wrong Item
T20260136949,P0080,2025-10-09,Wrong Item
T20260050614,P0058,2025-08-17,Customer Changed Mind
T20260007408,P0131,2026-08-08,Damaged
T20250119150,P0391,2026-04-23,Customer Changed Mind
T20250136326,P0271,2026-04-04,Customer Changed Mind
T20260101264,P0119,2025-08-01,Wrong Item
T20260130514,P0451,2026-09-21,Wrong Item
T20260056221,P0176,2026-09-25,Wrong Item
T20260040163,P0180,2025-04-04,Wrong Item
T20260111780,P0060,2026-06-18,Damaged
T20250107981,P0352,2026-07-25,Customer Changed Mind
T20260016331,P0215,2026-09-16,Wrong Item
T20250061258,P0196,2026-01-24,Damaged
T20250125973,P0438,2026-08-05,Wrong Item
T20260099642,P0433,2026-01-22,Wrong Item
T20250013835,P0032,2026-08-30,Customer Changed Mind
T20250094253,P0168,2025-01-31,Customer Changed Mind
T20250142585,P0194,2026-07-07,Damaged
T20250096852,P0006,2025-07-30,Wrong Item
T20250142219,P0114,2025-08-04,Damaged
T20260002510,P0474,2026-09-20,Customer Changed Mind
T20260100895,P0067,2026-11-05,Wrong Item
T20250014133,P0044,2025-11-03,Wrong Item
T20260105024,P0044,2025-04-29,Customer Changed Mind
T20250142309,P0232,2025-02-09,Damaged
T20260109538,P0027,2026-02-14,Customer Changed Mind
T20260132263,P0236,2025-11-05,Damaged
T20260057985,P0446,2025-11-21,Customer Changed Mind
T20260040371,P0118,2026-02-07,Damaged
T20250047826,P0032,2025-02-11,Customer Changed Mind
T20260090793,P0252,2026-05-16,Customer Changed Mind
T20250027477,P0242,2025-11-08,Damaged
T20250092821,P0302,2026-10-30,Wrong Item
T20250044854,P0153,2026-06-27,Damaged
T20250053289,P0391,2025-01-08,Customer Changed Mind
T20250111888,P0335,2026-05-12,Damaged
T20250057310,P0173,2025-11-29,Damaged
T20260031190,P0329,2026-11-02,Damaged
T20260024407,P0008,2025-04-14,Customer Changed Mind
T20260074859,P0020,2026-12-05,Customer Changed Mind
T20260018910,P0366,2025-06-08,Wrong Item
T20260002639,P0022,2025-12-16,Wrong Item
T20250083227,P0352,2025-11-16,Customer Changed Mind
T20260023321,P0127,2025-08-13,Wrong Item
T20250038929,P0462,2025-02-22,Customer Changed Mind
T20260061969,P0434,2026-01-04,Customer Changed Mind
T20250020769,P0235,2026-12-24,Damaged
T20250052986,P0178,2025-11-10,Damaged
T20260089633,P0315,2025-05-28,Damaged
T20250023743,P0421,2025-09-08,Wrong Item
T20250132564,P0131,2026-02-07,Wrong Item
T20260049810,P0197,2025-12-19,Damaged
T20260044733,P0238,2025-09-25,Customer Changed Mind
T20250038896,P0048,2025-10-21,Damaged
T20250086666,P0041,2025-04-22,Wrong Item
T20260037255,P0163,2025-02-18,Customer Changed Mind
T20250066582,P0128,2026-11-18,Damaged
T20250083066,P0197,2026-03-10,Wrong Item
T20250052571,P0180,2026-07-23,Damaged
T20260111732,P0030,2026-12-04,Customer Changed Mind
T20250084759,P0060,2026-10-10,Customer Changed Mind
T20250097401,P0192,2026-11-18,Damaged
T20260055551,P0427,2026-06-21,Customer Changed Mind
T20250004665,P0050,2026-03-26,Customer Changed Mind
T20260087220,P0157,2025-11-11,Wrong Item
T20250146876,P0145,2025-12-12,Customer Changed Mind
T20250095893,P0470,2025-09-10,Wrong Item
T20260134738,P0428,2025-07-26,Customer Changed Mind
T20250124871,P0449,2026-05-28,Damaged
T20250050814,P0007,2025-03-18,Damaged
T20250054990,P0007,2025-07-25,Customer Changed Mind
T20250053693,P0433,2026-12-06,Damaged
T20260119834,P0060,2025-07-28,Customer Changed Mind
T20250149119,P0173,2026-02-24,Damaged
T20260127184,P0361,2025-11-11,Customer Changed Mind
T20250094070,P0491,2026-04-11,Wrong Item
T20260143826,P0379,2025-07-09,Damaged
T20250136818,P0142,2025-01-18,Damaged
T20260098735,P0022,2026-12-09,Damaged
T20260082364,P0358,2026-01-23,Damaged
T20260141717,P0375,2026-08-08,Wrong Item
T20250066555,P0090,2025-05-05,Damaged
T20260124812,P0168,2026-09-12,Wrong Item
T20260094278,P0468,2025-06-02,Customer Changed Mind
T20260102003,P0187,2025-09-15,Damaged
T20260045923,P0331,2026-04-11,Damaged
T20260022198,P0184,2026-09-19,Wrong Item
T20250070754,P0421,2026-03-12,Wrong Item
T20250034881,P0255,2026-12-15,Customer Changed Mind
T20260108799,P0209,2025-04-18,Wrong Item
T20250144821,P0279,2025-07-05,Customer Changed Mind
T20250078325,P0424,2026-02-07,Wrong Item
T20260079100,P0085,2025-09-27,Customer Changed Mind
T20250065801,P0341,2025-06-12,Customer Changed Mind
T20250100133,P0278,2026-04-21,Wrong Item
T20260087810,P0031,2025-11-07,Wrong Item
T20260096322,P0288,2025-09-14,Customer Changed Mind
T20250032907,P0076,2025-01-03,Damaged
T20250007984,P0140,2025-08-03,Damaged
T20260083055,P0470,2026-09-19,Wrong Item
T20260051016,P0417,2026-02-03,Customer Changed Mind
T20260099995,P0479,2026-01-06,Wrong Item
T20250143437,P0142,2025-01-15,Wrong Item
T20250126507,P0490,2025-11-24,Damaged
T20260037286,P0142,2025-11-07,Customer Changed Mind
T20260126007,P0270,2025-12-05,Damaged
T20260039746,P0289,2025-11-06,Damaged
T20260053530,P0363,2026-01-27,Damaged
T20250149103,P0032,2026-08-21,Damaged
T20250020419,P0231,2025-09-23,Customer Changed Mind
T20250107773,P0353,2026-10-15,Wrong Item
T20250125649,P0156,2025-04-19,Damaged
T20250073476,P0424,2025-08-18,Customer Changed Mind
T20260048168,P0307,2025-10-31,Wrong Item
T20250128987,P0031,2026-03-22,Damaged
T20250093381,P0404,2025-10-25,Damaged
T20260107452,P0052,2025-07-30,Damaged
T20260148069,P0432,2026-01-13,Wrong Item
T20260087907,P0100,2026-03-22,Wrong Item
T20260012882,P0329,2026-08-19,Wrong Item
T20260147351,P0455,2025-07-24,Damaged
T20250111802,P0462,2025-03-31,Customer Changed Mind
T20260148017,P0121,2026-06-04,Customer Changed Mind
T20250129331,P0321,2025-09-08,Customer Changed Mind
T20260076175,P0427,2025-04-18,Damaged
T20260023064,P0221,2026-05-06,Customer Changed Mind
T20260089605,P0263,2025-08-22,Damaged
T20250008971,P0411,2026-01-16,Wrong Item
T20260030851,P0173,2025-03-25,Wrong Item
T20260054916,P0098,2025-04-17,Wrong Item
T20260054414,P0339,2026-02-04,Wrong Item
T20250117357,P0459,2025-09-10,Customer Changed Mind
T20260051821,P0112,2025-12-10,Wrong Item
T20260099960,P0418,2026-05-01,Customer Changed Mind
T20260125062,P0204,2025-11-27,Customer Changed Mind
T20260111741,P0470,2026-06-24,Customer Changed Mind
T20250045444,P0275,2025-01-26,Damaged
T20250032150,P0247,2026-03-23,Damaged
T20260087184,P0099,2025-05-03,Damaged
T20260119533,P0456,2026-12-18,Wrong Item
T20250070993,P0128,2026-05-01,Damaged
T20250108254,P0116,2026-11-15,Damaged
T20260023090,P0387,2025-08-11,Customer Changed Mind
T20260073134,P0290,2025-06-15,Damaged
T20250021837,P0297,2026-03-22,Damaged
T20260011026,P0417,2025-07-15,Wrong Item
T20250075393,P0417,2026-07-02,Damaged
T20250090241,P0038,2026-11-15,Damaged
T20250020002,P0182,2026-11-05,Customer Changed Mind
T20250140430,P0394,2025-09-14,Wrong Item
T20250031168,P0294,2025-10-15,Damaged
T20260118169,P0078,2026-08-13,Damaged
T20250138846,P0135,2026-02-26,Customer Changed Mind
T20250029932,P0457,2026-03-07,Customer Changed Mind
T20250145361,P0457,2025-05-11,Wrong Item
T20250018713,P0291,2026-08-02,Wrong Item
T20250144969,P0286,2026-12-01,Damaged
T20250097646,P0033,2025-10-06,Wrong Item
T20260044054,P0297,2025-09-05,Customer Changed Mind
T20260025633,P0331,2026-03-09,Customer Changed Mind
T20260047381,P0185,2025-04-08,Customer Changed Mind
T20260001092,P0219,2026-12-30,Damaged
T20260116274,P0136,2025-12-22,Damaged
T20250103946,P0001,2026-04-21,Damaged
T20250039183,P0026,2025-12-31,Customer Changed Mind
T20260057410,P0102,2025-11-08,Customer Changed Mind
T20250042955,P0136,2025-08-12,Wrong Item
T20250100238,P0472,2026-05-16,Customer Changed Mind
T20250044093,P0125,2025-11-25,Customer Changed Mind
T20250133055,P0486,2025-01-15,Damaged
T20250087207,P0055,2025-10-05,Wrong Item
T20250014146,P0177,2025-02-10,Customer Changed Mind
T20260055734,P0249,2026-05-03,Damaged
T20260067190,P0347,2026-06-25,Damaged
T20250123437,P0124,2026-02-07,Wrong Item
T20260058364,P0270,2026-07-02,Wrong Item
T20260110491,P0041,2026-03-19,Damaged
T20250070831,P0042,2026-06-17,Damaged
T20260011034,P0013,2025-11-17,Wrong Item
T20260100032,P0288,2025-01-16,Customer Changed Mind
T20250096505,P0230,2026-08-29,Customer Changed Mind
T20250041807,P0092,2026-05-23,Wrong Item
T20260061576,P0368,2026-09-03,Damaged
T20250142123,P0331,2026-03-17,Damaged
T20260098891,P0246,2025-05-17,Customer Changed Mind
T20260042224,P0292,2026-05-21,Customer Changed Mind
T20250130450,P0096,2026-04-07,Damaged
T20260112939,P0085,2025-09-16,Customer Changed Mind
T20250003050,P0044,2026-02-17,Damaged
T20250058446,P0323,2025-02-21,Damaged
T20250130815,P0249,2025-12-10,Customer Changed Mind
T20260012881,P0117,2026-01-10,Wrong Item
T20250135830,P0094,2026-04-27,Damaged
T20260014412,P0415,2026-11-01,Customer Changed Mind
T20260031996,P0166,2025-05-29,Customer Changed Mind
T20250133455,P0272,2026-09-13,Wrong Item
T20260030558,P0377,2025-02-18,Wrong Item
T20250133698,P0350,2026-09-18,Damaged
T20250047310,P0120,2026-05-24,Customer Changed Mind
T20260133480,P0108,2025-04-05,Wrong Item
T20260071801,P0261,2026-08-11,Customer Changed Mind
T20250087905,P0479,2026-11-16,Wrong Item
T20250128654,P0402,2025-05-31,Damaged
T20260075626,P0424,2026-04-07,Wrong Item
T20260132560,P0360,2026-05-25,Wrong Item
T20260079520,P0370,2025-01-09,Customer Changed Mind
T20250027548,P0216,2025-05-03,Damaged
T20260134438,P0245,2026-08-07,Wrong Item
T20250022198,P0471,2025-06-09,Damaged
T20250098057,P0382,2026-07-23,Damaged
T20250098400,P0017,2025-03-07,Customer Changed Mind
T20250089585,P0015,2025-11-19,Damaged
T20250030320,P0070,2026-10-05,Damaged
T20250097689,P0309,2026-09-15,Wrong Item
